Parking_ID,Location,Date,Time,Total_Slots,Available_Slots,Occupied_Slots,Vehicle_Type,Parking_Status,Entry_Count,Exit_Count,Revenue,Sensor_Status
P1586,Tambaram,2026-05-10,15:23,139,100,39,Bike,Full,135,131,3081,Inactive
P1587,Tambaram,2026-06-27,03:18,80,54,26,Car,Available,48,15,520,Inactive
P1588,OMR,2026-01-05,03:03,134,50,84,Bike,Full,121,17,4032,Inactive
P1589,Tambaram,2026-01-26,06:48,142,119,23,Truck,Available,129,27,828,Active
P1590,Guindy,2026-05-23,09:08,182,101,81,EV,Available,149,54,3726,Inactive
P1591,Anna Nagar,2026-04-16,13:34,294,104,190,Bike,Full,69,69,11400,Active
P1592,Velachery,2026-03-15,02:23,226,90,136,EV,Available,30,25,7480,Active
P1593,Anna Nagar,2026-03-30,22:03,230,95,135,Bike,Available,105,48,9450,Active
P1594,Anna Nagar,2026-06-03,21:54,161,58,103,Car,Available,119,60,2884,Inactive
P1595,OMR,2026-05-15,09:24,59,4,55,Bike,Available,75,14,1925,Active
P1596,T Nagar,2026-06-09,03:43,217,137,80,Bike,Full,41,17,4960,Active
P1597,OMR,2026-03-23,05:37,96,68,28,Bike,Available,104,46,672,Inactive
P1598,OMR,2026-06-30,11:53,183,115,68,Bike,Full,121,57,1632,Inactive
P1599,Tambaram,2026-02-08,14:55,206,53,153,EV,Full,102,91,12087,Active
P1600,Adyar,2026-03-01,15:12,198,104,94,Bike,Full,146,131,3948,Inactive
P1601,Anna Nagar,2026-02-08,23:37,248,63,185,EV,Full,110,100,13320,Inactive
P1602,T Nagar,2026-06-27,01:32,186,131,55,Truck,Available,107,88,2090,Active
P1603,Guindy,2026-01-03,05:07,252,2,250,Truck,Full,134,112,9000,Active
P1604,Porur,2026-03-16,13:20,110,34,76,Bike,Available,94,40,3572,Active
P1605,Velachery,2026-05-25,10:36,61,47,14,Truck,Available,68,33,644,Active
P1606,Anna Nagar,2026-04-30,09:19,170,54,116,Car,Full,59,11,3132,Active
P1607,OMR,2026-01-06,12:29,68,6,62,EV,Full,102,46,2542,Active
P1608,Guindy,2026-02-01,22:33,274,154,120,Car,Full,149,83,6120,Active
P1609,Adyar,2026-06-09,15:17,218,1,217,Bike,Full,114,42,12803,Inactive
P1610,OMR,2026-01-23,23:32,226,163,63,Car,Full,24,18,1449,Active
P1611,OMR,2026-01-22,03:23,269,184,85,Truck,Available,68,43,3400,Inactive
P1612,Anna Nagar,2026-01-24,16:58,234,79,155,Truck,Available,131,38,9610,Inactive
P1613,Guindy,2026-06-25,00:27,188,51,137,Truck,Full,92,15,6713,Active
P1614,Tambaram,2026-01-29,21:26,117,105,12,Truck,Full,89,83,960,Inactive
P1615,Tambaram,2026-02-03,03:57,70,37,33,EV,Full,37,16,2145,Inactive
P1616,OMR,2026-01-02,14:18,215,51,164,Bike,Full,49,33,7544,Inactive
P1617,Porur,2026-01-16,11:32,222,140,82,Car,Full,92,61,6314,Inactive
P1618,Anna Nagar,2026-04-22,01:57,51,13,38,Car,Full,99,17,2166,Inactive
P1619,Tambaram,2026-02-12,03:14,87,66,21,Car,Available,67,33,945,Active
P1620,T Nagar,2026-04-28,18:09,172,153,19,Truck,Full,46,20,1026,Inactive
P1621,Anna Nagar,2026-01-02,16:57,241,108,133,Car,Available,147,90,5453,Inactive
P1622,T Nagar,2026-05-13,00:05,131,14,117,EV,Full,67,34,5967,Inactive
P1623,Anna Nagar,2026-03-07,16:42,209,168,41,Truck,Full,121,83,2665,Inactive
P1624,Guindy,2026-04-18,19:01,147,85,62,Bike,Full,50,23,4960,Inactive
P1625,Guindy,2026-04-16,13:56,165,82,83,Bike,Full,34,15,5229,Active
P1626,Velachery,2026-01-18,10:06,247,219,28,Bike,Available,36,12,1092,Inactive
P1627,Tambaram,2026-02-23,14:24,262,228,34,Truck,Available,79,79,1054,Inactive
P1628,Guindy,2026-01-10,19:44,227,89,138,Car,Available,114,16,5520,Active
P1629,Porur,2026-02-12,18:47,267,62,205,EV,Available,86,85,9840,Inactive
P1630,Tambaram,2026-05-06,05:26,190,31,159,Bike,Full,104,16,4929,Inactive
P1631,T Nagar,2026-05-07,08:06,268,258,10,Bike,Available,62,25,350,Active
P1632,Adyar,2026-06-15,17:56,81,37,44,Bike,Available,35,18,3256,Inactive
P1633,Adyar,2026-05-20,10:02,95,5,90,Bike,Full,110,84,4770,Active
P1634,T Nagar,2026-03-07,19:23,193,81,112,Truck,Full,89,21,4368,Inactive
P1635,T Nagar,2026-04-08,20:17,245,76,169,Bike,Full,25,22,12168,Active
P1636,Tambaram,2026-03-16,16:50,160,13,147,Bike,Full,119,64,8232,Inactive
P1637,Anna Nagar,2026-03-06,00:38,267,18,249,Truck,Available,65,17,16185,Inactive
P1638,Velachery,2026-06-10,01:12,130,34,96,Bike,Available,46,28,7488,Active
P1639,Velachery,2026-06-09,20:24,146,129,17,EV,Available,73,57,969,Inactive
P1640,Guindy,2026-02-04,08:49,252,141,111,Car,Full,102,57,2553,Active
P1641,Anna Nagar,2026-04-23,07:25,238,151,87,Bike,Full,25,17,6177,Inactive
P1642,Tambaram,2026-01-01,00:28,57,19,38,Truck,Available,37,15,1102,Inactive
P1643,T Nagar,2026-04-19,23:32,239,84,155,EV,Full,74,19,10850,Active
P1644,OMR,2026-01-28,02:37,102,89,13,Truck,Available,40,31,689,Active
P1645,OMR,2026-03-28,11:19,297,273,24,Truck,Available,77,30,1368,Active
P1646,T Nagar,2026-04-04,12:27,245,71,174,EV,Available,32,16,6786,Active
P1647,Anna Nagar,2026-03-18,19:16,185,160,25,Truck,Available,22,22,1825,Active
P1648,Velachery,2026-04-09,15:32,193,111,82,Car,Available,67,55,2870,Active
P1649,T Nagar,2026-04-09,15:58,108,98,10,EV,Available,20,10,710,Inactive
P1650,Guindy,2026-03-10,20:26,51,34,17,Truck,Available,43,29,612,Active
P1651,Adyar,2026-04-03,08:45,144,119,25,EV,Available,24,22,1550,Active
P1652,Tambaram,2026-05-17,02:53,114,19,95,Bike,Full,140,100,2660,Inactive
P1653,Porur,2026-03-10,00:17,232,149,83,Car,Available,53,27,2656,Inactive
P1654,T Nagar,2026-04-15,02:29,211,125,86,Truck,Full,92,80,4214,Active
P1655,Velachery,2026-04-07,12:09,201,0,201,EV,Available,85,84,6834,Active
P1656,Tambaram,2026-06-12,04:00,186,9,177,Car,Full,44,25,11505,Active
P1657,Adyar,2026-05-31,20:19,252,72,180,Car,Available,82,71,7380,Inactive
P1658,Porur,2026-06-15,05:05,162,110,52,Car,Available,69,21,2080,Active
P1659,OMR,2026-02-19,23:12,159,15,144,Truck,Available,70,61,6336,Inactive
P1660,Tambaram,2026-01-22,17:23,281,219,62,Bike,Available,123,37,2294,Active
P1661,Porur,2026-02-14,03:40,50,4,46,Bike,Available,112,37,3588,Inactive
P1662,T Nagar,2026-02-23,05:17,126,38,88,EV,Available,105,14,4488,Active
P1663,Anna Nagar,2026-04-02,17:56,234,63,171,Car,Full,149,14,13167,Inactive
P1664,OMR,2026-03-20,06:28,201,178,23,Car,Available,31,21,920,Inactive
P1665,Adyar,2026-03-26,07:33,165,33,132,Bike,Available,29,13,10428,Active
P1666,OMR,2026-04-24,07:03,175,62,113,Bike,Available,114,39,6780,Inactive
P1667,Adyar,2026-06-30,04:30,237,115,122,Truck,Available,144,86,9516,Active
P1668,Porur,2026-06-02,20:39,248,51,197,Truck,Full,34,13,11229,Inactive
P1669,Guindy,2026-06-04,14:06,59,4,55,Car,Full,130,103,3850,Active
P1670,Guindy,2026-01-07,03:57,160,35,125,Car,Available,61,23,6250,Inactive
P1671,Tambaram,2026-06-19,03:45,184,60,124,Car,Available,90,85,8432,Inactive
P1672,OMR,2026-01-08,16:35,149,22,127,Bike,Full,50,40,8509,Inactive
P1673,Guindy,2026-06-17,18:04,101,31,70,EV,Full,43,38,4550,Active
P1674,Tambaram,2026-03-08,13:00,52,39,13,Car,Available,85,44,1001,Active
P1675,Guindy,2026-03-29,14:38,257,153,104,EV,Available,70,39,3120,Active
P1676,OMR,2026-02-25,21:13,135,120,15,Bike,Available,57,29,360,Active
P1677,Anna Nagar,2026-04-17,00:46,75,24,51,Car,Available,126,58,3417,Active
P1678,Velachery,2026-02-12,18:32,220,190,30,Truck,Available,119,105,1740,Inactive
P1679,Guindy,2026-05-30,05:13,241,99,142,Car,Available,139,49,10934,Active
P1680,Guindy,2026-06-09,11:48,264,128,136,EV,Full,22,10,2720,Inactive
P1681,Guindy,2026-05-01,07:24,165,34,131,Truck,Full,113,82,4847,Inactive
P1682,Anna Nagar,2026-06-12,00:19,219,96,123,Bike,Full,113,79,8241,Inactive
P1683,Adyar,2026-06-20,19:26,148,131,17,Bike,Full,66,47,782,Active
P1684,OMR,2026-03-30,21:10,141,114,27,EV,Available,47,20,702,Active
P1685,Tambaram,2026-06-17,23:42,280,37,243,Bike,Full,95,64,7776,Inactive
P1686,OMR,2026-06-24,10:43,52,40,12,Truck,Available,109,39,420,Active
P1687,Velachery,2026-02-24,17:36,166,99,67,Car,Full,100,33,5226,Inactive
P1688,T Nagar,2026-01-11,14:08,97,85,12,Car,Full,48,28,492,Active
P1689,T Nagar,2026-04-17,02:32,238,58,180,EV,Full,92,23,10800,Inactive
P1690,Porur,2026-06-26,20:39,217,106,111,Truck,Available,24,10,7992,Inactive
P1691,OMR,2026-02-20,00:20,233,196,37,EV,Available,138,107,2960,Inactive
P1692,Adyar,2026-06-14,15:08,141,78,63,Truck,Available,104,61,1323,Active
P1693,Guindy,2026-01-07,16:42,71,3,68,Car,Full,86,55,2856,Inactive
P1694,OMR,2026-01-31,20:11,112,44,68,Car,Full,25,20,3060,Active
P1695,Anna Nagar,2026-01-07,05:35,175,77,98,EV,Full,49,42,2744,Inactive
P1696,Adyar,2026-03-07,09:57,168,51,117,EV,Full,137,68,2457,Inactive
P1697,OMR,2026-05-12,20:03,96,64,32,Car,Full,118,35,1696,Inactive
P1698,Adyar,2026-03-03,03:10,138,78,60,EV,Full,128,65,1980,Active
P1699,Porur,2026-02-23,04:48,236,112,124,EV,Full,57,25,2976,Inactive
P1700,T Nagar,2026-01-02,08:23,207,67,140,Bike,Available,84,60,5880,Active
P1701,T Nagar,2026-02-13,04:51,145,82,63,EV,Available,31,31,2205,Inactive
P1702,Guindy,2026-02-24,07:44,57,14,43,Bike,Full,56,20,989,Active
P1703,Anna Nagar,2026-03-08,11:16,54,30,24,EV,Full,38,36,1896,Active
P1704,Tambaram,2026-06-24,21:03,267,175,92,Truck,Available,81,61,5980,Inactive
P1705,Tambaram,2026-02-13,09:55,227,185,42,Car,Available,144,85,2478,Active
P1706,OMR,2026-01-04,13:33,233,96,137,Truck,Available,123,120,8494,Inactive
P1707,Tambaram,2026-05-17,13:54,204,102,102,Truck,Available,76,19,6630,Inactive
P1708,OMR,2026-02-01,12:34,114,13,101,Car,Available,74,39,2929,Active
P1709,OMR,2026-05-01,11:33,283,80,203,EV,Full,20,12,6090,Inactive
P1710,Guindy,2026-01-09,09:07,146,89,57,EV,Full,84,24,2793,Inactive
P1711,Anna Nagar,2026-01-14,17:44,92,52,40,Truck,Available,70,20,2280,Active
P1712,OMR,2026-05-10,19:56,214,119,95,EV,Available,81,14,3515,Inactive
P1713,OMR,2026-03-30,06:35,162,58,104,Car,Available,129,99,3536,Inactive
P1714,Guindy,2026-04-07,20:13,243,40,203,EV,Available,51,14,6496,Inactive
P1715,OMR,2026-06-21,18:19,231,219,12,EV,Full,98,68,492,Inactive
P1716,Anna Nagar,2026-01-12,21:24,262,74,188,Car,Available,127,123,9400,Active
P1717,T Nagar,2026-05-07,13:53,128,98,30,Bike,Full,29,24,1170,Active
P1718,Guindy,2026-01-12,00:03,194,1,193,Bike,Available,63,63,5790,Active
P1719,Tambaram,2026-06-17,14:36,186,76,110,EV,Available,70,39,4840,Inactive
P1720,Velachery,2026-04-15,07:44,78,60,18,Car,Full,116,72,1368,Inactive
P1721,Porur,2026-01-29,01:50,269,232,37,EV,Full,25,16,1628,Inactive
P1722,Porur,2026-01-14,17:29,193,117,76,Bike,Available,39,20,3344,Inactive
P1723,OMR,2026-01-06,03:58,50,23,27,Car,Full,93,28,1458,Inactive
P1724,T Nagar,2026-04-12,07:58,203,161,42,Car,Full,44,33,1554,Inactive
P1725,Velachery,2026-01-07,11:12,219,150,69,Bike,Full,26,12,4140,Active
P1726,Velachery,2026-04-20,17:48,88,59,29,Bike,Available,91,72,1624,Active
P1727,OMR,2026-05-14,13:06,94,65,29,EV,Full,138,56,1392,Inactive
P1728,Adyar,2026-01-02,17:58,131,35,96,Truck,Full,82,13,2976,Inactive
P1729,Anna Nagar,2026-04-19,20:33,86,28,58,Car,Available,76,15,1856,Active
P1730,T Nagar,2026-03-04,19:42,69,45,24,Car,Available,114,99,1656,Inactive
P1731,Adyar,2026-03-22,08:50,226,202,24,Car,Full,71,61,1800,Inactive
P1732,Porur,2026-06-06,03:25,176,70,106,Car,Full,20,19,4770,Active
P1733,Velachery,2026-03-28,04:10,95,55,40,Bike,Full,90,24,2760,Inactive
P1734,Tambaram,2026-03-18,04:18,68,9,59,Bike,Available,73,44,4130,Inactive
P1735,Guindy,2026-04-21,07:45,155,34,121,Car,Full,118,76,7502,Active
P1736,Porur,2026-03-11,22:04,188,108,80,Truck,Available,84,45,4880,Active
P1737,Guindy,2026-06-15,02:21,145,2,143,Truck,Available,102,75,6006,Inactive
P1738,T Nagar,2026-01-12,21:37,56,7,49,Car,Available,67,56,1225,Inactive
P1739,Adyar,2026-06-29,22:09,88,10,78,EV,Available,44,40,6006,Inactive
P1740,Porur,2026-04-01,17:05,231,212,19,Bike,Full,69,40,418,Active
P1741,OMR,2026-01-15,04:53,92,71,21,Truck,Available,125,45,1302,Active
P1742,Tambaram,2026-02-11,09:44,52,41,11,EV,Available,41,28,429,Active
P1743,Velachery,2026-01-14,05:35,128,61,67,EV,Available,137,28,3886,Inactive
P1744,OMR,2026-01-14,12:44,237,106,131,Car,Available,79,49,7860,Active
P1745,Anna Nagar,2026-04-30,16:13,182,55,127,EV,Available,150,132,5461,Active
P1746,Adyar,2026-06-15,09:50,99,31,68,Bike,Full,42,26,1428,Active
P1747,T Nagar,2026-04-22,18:22,107,97,10,Bike,Available,139,134,640,Active
P1748,Tambaram,2026-01-27,17:46,65,48,17,Truck,Available,91,80,697,Active
P1749,OMR,2026-05-02,20:19,93,30,63,Truck,Available,118,59,1890,Active
P1750,T Nagar,2026-06-10,16:53,247,165,82,Car,Available,136,129,5494,Active
P1751,T Nagar,2026-05-04,04:28,170,41,129,Car,Full,83,42,7353,Active
P1752,Velachery,2026-01-27,08:26,239,206,33,Truck,Available,67,67,1155,Active
P1753,Guindy,2026-03-11,14:21,282,118,164,Truck,Full,140,109,5576,Inactive
P1754,Guindy,2026-03-18,05:20,297,203,94,EV,Full,75,65,3760,Active
P1755,Anna Nagar,2026-02-08,21:57,107,96,11,EV,Available,39,31,704,Inactive
P1756,Velachery,2026-03-19,14:53,269,22,247,Truck,Full,149,36,19019,Inactive
P1757,Adyar,2026-02-24,04:45,181,25,156,EV,Available,79,32,3432,Active
P1758,OMR,2026-04-21,02:46,70,53,17,Car,Available,58,53,476,Active
P1759,Velachery,2026-01-10,17:17,110,36,74,Bike,Full,55,40,2886,Inactive
P1760,Velachery,2026-04-11,15:25,263,104,159,Car,Full,57,13,9858,Inactive
P1761,Porur,2026-04-05,07:41,218,129,89,Bike,Available,143,115,4717,Inactive
P1762,Anna Nagar,2026-04-24,02:24,102,28,74,Car,Full,142,70,3478,Active
P1763,Tambaram,2026-02-07,15:42,145,91,54,Truck,Full,55,15,3186,Active
P1764,Adyar,2026-04-21,11:39,145,12,133,Car,Full,129,128,10507,Active
P1765,Tambaram,2026-04-17,19:39,244,36,208,Bike,Available,106,18,12064,Active
P1766,Anna Nagar,2026-02-17,21:45,68,49,19,EV,Full,104,64,1254,Inactive
P1767,OMR,2026-01-10,23:24,121,86,35,Truck,Available,119,96,1995,Active
P1768,Velachery,2026-03-24,02:18,81,37,44,Truck,Available,125,88,3212,Active
P1769,Velachery,2026-04-21,04:07,140,29,111,Car,Full,114,49,2442,Active
P1770,T Nagar,2026-01-20,09:00,183,159,24,Car,Available,20,18,1320,Inactive
P1771,Guindy,2026-04-15,03:42,181,79,102,Truck,Full,55,34,4998,Active
P1772,Guindy,2026-01-05,15:30,121,62,59,Car,Available,128,114,4720,Inactive
P1773,Anna Nagar,2026-02-11,03:36,247,222,25,Bike,Full,122,46,1350,Active
P1774,Tambaram,2026-01-13,09:06,245,202,43,EV,Full,127,38,1462,Active
P1775,Guindy,2026-06-25,20:16,111,72,39,Bike,Available,21,10,1521,Active
P1776,Porur,2026-04-25,15:53,230,204,26,Car,Full,132,127,1378,Active
P1777,Anna Nagar,2026-03-27,20:28,285,192,93,Bike,Available,27,21,7161,Inactive
P1778,Adyar,2026-03-19,10:17,245,84,161,Car,Full,137,66,11592,Inactive
P1779,Adyar,2026-04-12,18:29,274,99,175,Truck,Full,74,45,6125,Inactive
P1780,Velachery,2026-01-03,11:22,143,107,36,Car,Full,56,47,936,Inactive
P1781,Anna Nagar,2026-06-14,10:57,84,73,11,Car,Full,55,55,286,Active
P1782,Tambaram,2026-04-11,15:14,193,65,128,EV,Full,105,62,3200,Active
P1783,OMR,2026-04-21,00:23,75,30,45,Bike,Available,70,11,1035,Inactive
P1784,OMR,2026-06-30,18:41,74,63,11,Truck,Available,139,124,385,Inactive
P1785,T Nagar,2026-05-22,23:47,214,57,157,Truck,Full,127,98,6594,Active
P1786,T Nagar,2026-05-04,10:28,225,203,22,Car,Available,81,17,1430,Inactive
P1787,Velachery,2026-06-19,19:24,95,52,43,Bike,Full,131,20,2150,Inactive
P1788,Porur,2026-03-31,12:02,287,125,162,Truck,Available,66,14,5022,Inactive
P1789,Velachery,2026-01-06,03:39,261,196,65,EV,Full,99,25,2145,Inactive
P1790,OMR,2026-05-19,17:01,82,0,82,Truck,Full,68,58,5002,Active
P1791,Guindy,2026-06-02,06:56,149,29,120,Truck,Available,23,12,6960,Inactive
P1792,OMR,2026-03-22,05:22,243,71,172,Car,Full,47,30,10664,Active
P1793,Porur,2026-06-26,10:33,96,46,50,Car,Available,48,24,3600,Inactive
P1794,OMR,2026-05-04,08:12,97,24,73,Bike,Full,87,73,5256,Active
P1795,Tambaram,2026-01-02,09:53,194,108,86,Bike,Full,140,10,6364,Inactive
P1796,Velachery,2026-03-21,23:00,100,36,64,Bike,Full,134,16,3392,Inactive
P1797,Guindy,2026-04-30,18:39,110,51,59,EV,Full,86,70,4307,Inactive
P1798,OMR,2026-02-26,02:22,160,118,42,Bike,Full,115,16,1974,Active
P1799,Guindy,2026-03-15,17:48,273,85,188,Bike,Full,148,26,12784,Inactive
P1800,Adyar,2026-02-02,09:06,139,30,109,EV,Available,38,29,8284,Inactive
P1801,Velachery,2026-04-28,22:25,97,21,76,Bike,Available,138,113,4104,Active
P1802,OMR,2026-01-21,08:56,148,77,71,Car,Full,60,47,5467,Inactive
P1803,Porur,2026-05-03,00:59,191,41,150,EV,Full,69,45,8250,Inactive
P1804,T Nagar,2026-06-01,14:53,116,17,99,Truck,Full,116,83,3564,Active
P1805,Adyar,2026-01-03,07:53,223,149,74,Bike,Available,87,84,5032,Inactive
P1806,Velachery,2026-03-07,05:08,66,18,48,Car,Full,131,94,3072,Inactive
P1807,T Nagar,2026-05-15,21:03,274,29,245,Car,Available,65,62,7350,Inactive
P1808,Tambaram,2026-06-19,12:09,286,268,18,Bike,Full,25,10,846,Active
P1809,T Nagar,2026-02-15,22:10,118,80,38,Truck,Full,104,104,2850,Active
P1810,Porur,2026-01-21,16:02,204,153,51,Car,Full,101,66,2040,Inactive
P1811,T Nagar,2026-02-06,18:09,61,37,24,Car,Full,128,28,936,Active
P1812,T Nagar,2026-05-03,12:03,102,41,61,Car,Available,83,19,2684,Inactive
P1813,Guindy,2026-06-17,12:52,220,114,106,Truck,Available,118,116,5618,Inactive
P1814,Adyar,2026-05-09,01:35,59,31,28,Bike,Full,73,53,1596,Inactive
P1815,Velachery,2026-03-21,08:11,111,2,109,Car,Full,109,28,4251,Inactive
P1816,Porur,2026-04-02,11:49,116,87,29,Truck,Full,149,145,1827,Inactive
P1817,Porur,2026-04-30,13:18,265,102,163,Car,Available,37,27,10758,Active
P1818,Velachery,2026-02-11,18:29,62,4,58,Car,Full,125,101,2262,Inactive
P1819,T Nagar,2026-01-19,21:52,181,140,41,Bike,Full,140,42,1722,Active
P1820,Porur,2026-04-01,11:56,174,142,32,Bike,Available,100,57,1792,Inactive
P1821,Porur,2026-06-13,16:58,112,83,29,Car,Available,135,115,1595,Inactive
P1822,OMR,2026-02-19,14:34,156,98,58,Bike,Available,132,62,2900,Inactive
P1823,Guindy,2026-01-17,22:08,285,113,172,Car,Full,25,15,9976,Active
P1824,Tambaram,2026-01-07,10:11,282,86,196,EV,Full,28,12,10388,Active
P1825,Tambaram,2026-03-26,01:14,227,2,225,Truck,Full,78,21,4500,Inactive
P1826,Tambaram,2026-02-24,13:10,167,79,88,EV,Full,35,32,3608,Inactive
P1827,Guindy,2026-01-31,13:08,293,172,121,EV,Full,27,21,3025,Active
P1828,Velachery,2026-01-14,00:23,83,46,37,Truck,Full,85,11,1369,Active
P1829,OMR,2026-01-29,08:17,179,100,79,Bike,Full,109,81,1580,Active
P1830,Anna Nagar,2026-01-11,01:52,232,193,39,EV,Full,114,110,1365,Inactive
P1831,Tambaram,2026-04-20,14:21,272,130,142,EV,Full,133,18,4260,Active
P1832,T Nagar,2026-03-22,01:55,200,103,97,EV,Available,107,81,5917,Inactive
P1833,Guindy,2026-02-05,19:25,64,10,54,Truck,Available,21,21,4158,Inactive
P1834,Guindy,2026-02-19,00:15,156,8,148,Car,Full,130,100,6660,Inactive
P1835,Guindy,2026-04-30,09:26,58,40,18,EV,Full,134,77,396,Active
P1836,Porur,2026-02-27,11:41,64,16,48,Car,Full,113,70,1824,Active
P1837,T Nagar,2026-02-13,21:01,296,97,199,Car,Available,139,31,7363,Active
P1838,Velachery,2026-03-15,18:33,97,45,52,Bike,Available,23,21,1924,Inactive
P1839,Guindy,2026-03-21,02:56,85,27,58,Car,Available,147,86,1218,Active
P1840,Velachery,2026-03-06,00:08,92,76,16,EV,Full,120,56,864,Inactive
P1841,Velachery,2026-01-06,11:24,285,149,136,Bike,Full,45,44,6120,Active
P1842,Adyar,2026-02-16,04:30,239,137,102,Car,Full,85,54,7344,Inactive
P1843,Velachery,2026-01-21,23:25,265,53,212,Bike,Available,116,37,11872,Active
P1844,Porur,2026-02-10,11:05,193,62,131,Truck,Full,133,12,8908,Inactive
P1845,Tambaram,2026-05-12,07:22,278,3,275,Bike,Full,124,65,14850,Inactive
P1846,Anna Nagar,2026-04-09,17:14,109,89,20,EV,Full,100,34,520,Active
P1847,Tambaram,2026-03-06,03:21,198,28,170,Truck,Full,123,75,3570,Inactive
P1848,OMR,2026-05-11,22:38,209,181,28,Bike,Available,131,68,672,Active
P1849,Guindy,2026-06-22,19:56,129,107,22,Bike,Available,121,71,1672,Inactive
P1850,OMR,2026-02-10,13:27,201,115,86,EV,Available,37,14,5332,Inactive
P1851,OMR,2026-02-25,11:47,177,87,90,EV,Available,35,23,4140,Inactive
P1852,Adyar,2026-05-16,03:24,284,185,99,EV,Available,83,32,3861,Inactive
P1853,T Nagar,2026-06-23,10:53,71,27,44,Truck,Available,145,98,1012,Inactive
P1854,Porur,2026-01-07,01:54,294,75,219,Truck,Available,89,82,11169,Active
P1855,Guindy,2026-04-11,11:29,173,88,85,EV,Full,73,40,3315,Inactive
P1856,Anna Nagar,2026-05-29,00:27,228,94,134,EV,Full,137,26,9916,Active
P1857,Porur,2026-06-29,07:20,265,191,74,Truck,Full,129,24,5106,Active
P1858,Tambaram,2026-04-05,17:12,74,62,12,Truck,Available,23,20,360,Inactive
P1859,Tambaram,2026-04-10,03:50,132,5,127,Truck,Available,47,43,3302,Active
P1860,Anna Nagar,2026-02-10,11:08,266,86,180,Truck,Full,145,122,10260,Active
P1861,OMR,2026-03-26,05:52,225,47,178,Bike,Available,63,54,3916,Inactive
P1862,OMR,2026-03-23,02:10,170,7,163,Car,Full,132,89,11736,Active
P1863,T Nagar,2026-01-01,04:55,134,11,123,Truck,Full,121,73,9840,Active
P1864,Adyar,2026-03-25,13:40,124,86,38,Car,Available,78,48,2622,Inactive
P1865,Velachery,2026-06-16,04:57,253,203,50,EV,Full,37,18,2700,Inactive
P1866,Adyar,2026-01-30,02:11,292,174,118,Truck,Full,63,49,5428,Inactive
P1867,Anna Nagar,2026-06-18,03:59,160,20,140,EV,Available,111,82,6020,Inactive
P1868,Anna Nagar,2026-02-11,10:36,237,39,198,Car,Full,134,128,7920,Inactive
P1869,Velachery,2026-01-05,15:21,58,22,36,Car,Available,149,143,1080,Active
P1870,OMR,2026-05-07,11:06,272,49,223,EV,Available,122,113,12042,Inactive
P1871,Adyar,2026-01-20,10:16,252,201,51,Truck,Full,145,44,3417,Inactive
P1872,Anna Nagar,2026-02-20,06:19,50,1,49,Bike,Full,48,12,2793,Inactive
P1873,Velachery,2026-03-23,15:35,190,35,155,EV,Full,39,37,4340,Inactive
P1874,Tambaram,2026-03-06,15:49,125,103,22,Truck,Full,31,12,858,Active
P1875,Porur,2026-06-07,01:30,156,38,118,EV,Full,83,66,7434,Inactive
P1876,T Nagar,2026-01-14,08:38,215,161,54,Bike,Available,116,75,1512,Active
P1877,Adyar,2026-05-27,16:02,65,21,44,EV,Available,141,47,3432,Inactive
P1878,Anna Nagar,2026-01-03,19:35,244,92,152,EV,Available,59,22,9120,Inactive
P1879,Porur,2026-06-13,19:59,187,67,120,EV,Full,22,11,9360,Active
P1880,T Nagar,2026-06-10,08:26,141,41,100,Truck,Full,117,36,8000,Active
P1881,Adyar,2026-02-07,02:09,243,26,217,Car,Full,38,15,6727,Inactive
P1882,Anna Nagar,2026-06-06,01:02,218,90,128,EV,Full,149,138,3968,Active
P1883,Anna Nagar,2026-01-09,19:21,161,7,154,Truck,Available,107,20,8162,Inactive
P1884,Adyar,2026-02-04,15:11,294,38,256,Bike,Full,23,12,13312,Inactive
P1885,Velachery,2026-05-08,08:19,287,185,102,Car,Available,85,55,2856,Active
P1886,Velachery,2026-01-25,04:22,105,58,47,EV,Available,35,12,2350,Inactive
P1887,Adyar,2026-05-07,00:36,100,40,60,EV,Full,35,31,1380,Inactive
P1888,OMR,2026-04-23,03:25,191,46,145,Car,Full,87,80,9570,Active
P1889,Porur,2026-01-20,17:33,274,239,35,Bike,Full,35,28,1505,Active
P1890,Porur,2026-01-15,16:04,73,13,60,Bike,Full,145,101,4380,Inactive
P1891,Tambaram,2026-02-03,04:15,149,125,24,Car,Full,133,53,1296,Active
P1892,Porur,2026-05-27,11:54,127,11,116,Truck,Full,69,61,8120,Inactive
P1893,Adyar,2026-03-02,21:47,154,121,33,Bike,Available,51,41,2442,Active
P1894,T Nagar,2026-03-28,08:19,111,95,16,Bike,Available,58,10,576,Inactive
P1895,Velachery,2026-06-17,10:09,69,57,12,Truck,Available,88,41,576,Inactive
P1896,Tambaram,2026-03-03,17:43,254,151,103,Truck,Available,101,72,4429,Active
P1897,Tambaram,2026-06-04,21:25,214,25,189,Bike,Full,61,57,9261,Active
P1898,Tambaram,2026-04-29,20:37,55,45,10,EV,Full,100,98,310,Inactive
P1899,T Nagar,2026-01-03,09:46,50,1,49,Bike,Available,120,44,3528,Active
P1900,Guindy,2026-05-25,00:25,126,64,62,Car,Available,59,33,2852,Active
P1901,T Nagar,2026-05-10,11:36,151,42,109,Bike,Full,140,138,8720,Inactive
P1902,Porur,2026-06-08,13:53,85,34,51,Truck,Available,94,90,4029,Active
